,Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
1830,wbc,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1831,wbc,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1832,wbc,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1833,wbc,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1834,wbc,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1835,wbc,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1836,wbc,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1837,wbc,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1838,wbc,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1839,wbc,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1840,wbc,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1841,wbc,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1842,wbc,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1843,wbc,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1844,wbc,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1845,wbc,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1846,wbc,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1847,wbc,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1848,wbc,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1849,wbc,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1850,wbc,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1851,wbc,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1852,wbc,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1853,wbc,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1854,wbc,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1855,wine,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1856,wine,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.05,1.0,-0.0020047519797712693
1857,wine,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.09565217391304345,0.6000000000000001,-0.007932402409437739
1858,wine,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.08965517241379309,0.27272727272727276,0.0004885359389687176
1859,wine,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.10555555555555551,0.46666666666666695,0.007285083572300691
1860,wine,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.0952380952380952,0.37499999999999994,0.004745629762438384
1861,wine,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.12903225806451607,0.5000000000000003,0.004122609318185678
1862,wine,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.12307692307692304,0.3333333333333333,-0.0076044708930806315
1863,wine,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1864,wine,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1865,wine,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1866,wine,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1867,wine,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1868,wine,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1869,wine,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1870,wine,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1871,wine,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1872,wine,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1873,wine,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1874,wine,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1875,wine,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1876,wine,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1877,wine,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1878,wine,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1879,wine,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1880,wine,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1881,wine,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1882,wine,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1883,wine,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1884,wine,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1885,wine,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1886,wine,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1887,wine,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1888,wine,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1889,wine,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1890,bank-marketing,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1891,bank-marketing,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0730923694779116,0.07142857142857152,-0.0004103809265241938
1892,bank-marketing,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.10791366906474816,0.063529411764706,-0.005142657893014416
1893,bank-marketing,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.13244370308590486,0.04777070063694278,-0.002033086896846609
1894,bank-marketing,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.14526315789473682,0.05072463768115945,0.0003540162199743916
1895,bank-marketing,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.16281041792852813,0.04436229205175597,0.0011407200511280066
1896,bank-marketing,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.05360824742268037,0.14093959731543587,-0.0004747102135795576
1897,bank-marketing,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.14565376186997805,0.09022556390977457,7.744030194803308e-05
1898,bank-marketing,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1899,bank-marketing,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1900,bank-marketing,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1901,bank-marketing,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1902,bank-marketing,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1903,bank-marketing,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1904,bank-marketing,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1905,bank-marketing,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1906,bank-marketing,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1907,bank-marketing,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1908,bank-marketing,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1909,bank-marketing,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1910,bank-marketing,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1911,bank-marketing,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1912,bank-marketing,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1913,bank-marketing,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1914,bank-marketing,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1915,bank-marketing,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1916,bank-marketing,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1917,bank-marketing,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1918,bank-marketing,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1919,bank-marketing,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1920,bank-marketing,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1921,bank-marketing,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1922,bank-marketing,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1923,bank-marketing,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1924,bank-marketing,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1925,churn,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1926,churn,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.07001044932079409,0.09420289855072467,0.0017172894617918223
1927,churn,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.12029826014913003,0.06164383561643839,-0.00022574588562702429
1928,churn,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.14522992450240216,0.05484247374562434,-0.0008352667438905312
1929,churn,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.16871704745166957,0.030782761653474093,-0.0016924003661207547
1930,churn,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1857945835462442,0.026915113871635633,0.0009268996898563055
1931,churn,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.005547850208044309,0.3750000000000067,-0.0027931761836269995
1932,churn,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.14549356223175963,0.06567534076827744,-0.00017742825411177344
1933,churn,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1934,churn,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1935,churn,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1936,churn,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1937,churn,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1938,churn,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1939,churn,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1940,churn,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1941,churn,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1942,churn,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1943,churn,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1944,churn,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1945,churn,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1946,churn,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1947,churn,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1948,churn,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1949,churn,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1950,churn,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1951,churn,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1952,churn,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1953,churn,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1954,churn,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1955,churn,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1956,churn,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1957,churn,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1958,churn,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1959,churn,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1960,dis,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1961,dis,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.02510121457489875,0.6000000000000009,-0.0005616142447205086
1962,dis,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.030804597701149388,0.20754716981132143,0.0013545362981034577
1963,dis,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.02756410256410252,0.11111111111111113,6.126865692802975e-05
1964,dis,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.0342364532019704,0.13513513513513434,-0.0007205054302206002
1965,dis,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.0281718281718281,0.16363636363636422,0.0006287835676853944
1966,dis,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.004214539990086781
1967,dis,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.02826552462526761,0.12727272727272812,-0.0009112756274067516
1968,dis,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1969,dis,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1970,dis,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1971,dis,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1972,dis,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1973,dis,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1974,dis,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1975,dis,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1976,dis,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1977,dis,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1978,dis,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1979,dis,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1980,dis,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1981,dis,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1982,dis,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1983,dis,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1984,dis,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
1985,dis,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
1986,dis,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
1987,dis,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
1988,dis,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
1989,dis,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
1990,dis,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
1991,dis,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
1992,dis,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
1993,dis,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
1994,dis,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
1995,kc1,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
1996,kc1,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.12761020881670526,0.06726457399103146,0.05122363690414543
1997,kc1,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.21899441340782116,0.07053941908713675,0.08929276164781957
1998,kc1,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.2748484892666735,0.017091463495006513,0.11230807258463525
1999,kc1,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.3181818181818182,0.029661016949152488,0.1414897209046654
2000,kc1,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.33626416568972245,0.04119193689745839,0.16571414097479836
2001,kc1,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.20906311154598822,0.0716296557396313,0.08603149982343566
2002,kc1,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.24827586206896543,0.050610820244328156,0.09688462579907918
2003,kc1,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2004,kc1,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2005,kc1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2006,kc1,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2007,kc1,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2008,kc1,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2009,kc1,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2010,kc1,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2011,kc1,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2012,kc1,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2013,kc1,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2014,kc1,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2015,kc1,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2016,kc1,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2017,kc1,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2018,kc1,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2019,kc1,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
2020,kc1,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
2021,kc1,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
2022,kc1,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
2023,kc1,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
2024,kc1,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
2025,kc1,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
2026,kc1,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
2027,kc1,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
2028,kc1,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
2029,kc1,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
2030,mammography,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2031,mammography,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.22539682539682535,0.09960159362549798,0.5029941441163089
2032,mammography,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.18998548621190126,0.08969465648854949,0.5781692406988163
2033,mammography,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.16510067114093957,0.04984423676012473,0.5679304895249682
2034,mammography,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.15720081209903483,0.029152935399819453,0.5317605619103951
2035,mammography,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.14632511956168315,0.06634872056616212,0.5339377766578379
2036,mammography,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.20178173719376385,0.14697406340057642,0.3580059731949381
2037,mammography,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.1626312880044223,0.06905370843989757,0.5600330891821457
2038,mammography,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2039,mammography,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2040,mammography,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2041,mammography,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2042,mammography,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2043,mammography,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2044,mammography,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2045,mammography,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2046,mammography,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2047,mammography,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2048,mammography,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2049,mammography,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2050,mammography,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2051,mammography,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2052,mammography,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2053,mammography,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2054,mammography,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
2055,mammography,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
2056,mammography,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
2057,mammography,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
2058,mammography,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
2059,mammography,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
2060,mammography,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
2061,mammography,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
2062,mammography,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
2063,mammography,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
2064,mammography,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
2065,mnist,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2066,mnist,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.07407407407407404,0.14006514657980432,0.0008522085883025935
2067,mnist,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.09041095890410954,0.12149532710280368,0.0014013666969445915
2068,mnist,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.11271739130434777,0.06682867557715669,0.002204855579196151
2069,mnist,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.12787032868077436,0.023090586145648257,-0.00045151379518121776
2070,mnist,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1354863514033064,0.05477528089887638,0.0004796294264023486
2071,mnist,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.00198019801980196,1.0,0.002252419355657596
2072,mnist,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.12970779220779216,0.03767660910518028,0.00011838581562888893
2073,mnist,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2074,mnist,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2075,mnist,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2076,mnist,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2077,mnist,0,0.2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2078,mnist,0,0.5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2079,mnist,0,2,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2080,mnist,0,5,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2081,mnist,0,1,0.01,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2082,mnist,0,1,0.05,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2083,mnist,0,1,0.1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2084,mnist,0,1,0.2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2085,mnist,0,1,0.5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2086,mnist,0,1,1,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2087,mnist,0,1,2,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2088,mnist,0,1,5,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2089,mnist,0,1,auto,auto,1,0.0001,0.0001,1000,8,0.0,0.0,1.0
2090,mnist,0,1,auto,auto,0,0.01,0.0001,1000,8,0.0,0.0,1.0
2091,mnist,0,1,auto,auto,0,0.001,0.0001,1000,8,0.0,0.0,1.0
2092,mnist,0,1,auto,auto,0,1e-05,0.0001,1000,8,0.0,0.0,1.0
2093,mnist,0,1,auto,auto,0,0.0001,0.001,1000,8,0.0,0.0,1.0
2094,mnist,0,1,auto,auto,0,0.0001,1e-05,1000,8,0.0,0.0,1.0
2095,mnist,0,1,auto,auto,0,0.0001,1e-06,1000,8,0.0,0.0,1.0
2096,mnist,0,1,auto,auto,0,0.0001,0.0001,100,8,0.0,0.0,1.0
2097,mnist,0,1,auto,auto,0,0.0001,0.0001,200,8,0.0,0.0,1.0
2098,mnist,0,1,auto,auto,0,0.0001,0.0001,500,8,0.0,0.0,1.0
2099,mnist,0,1,auto,auto,0,0.0001,0.0001,2000,8,0.0,0.0,1.0
2100,musk,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2101,musk,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.032,0.25,0.0010968048390108532
2102,musk,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.03771712158808927,0.3684210526315799,-0.0019595092616424355
2103,musk,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.049280575539568286,0.12727272727272765,-0.0007135164606844003
2104,musk,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.052468265162200226,0.08860759493670871,-0.002499518930910749
2105,musk,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.056612529002320146,0.11111111111111095,0.00011370737559008
2106,musk,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2107,musk,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.04968152866242033,0.2307692307692309,0.0008636890781730824
2108,musk,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
2109,musk,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,1.0
